Index,Text 1,Text 2,Relationship (HUMAN),Relationship (LLAMA)
120,There 's a young man wearing a blue shirt and black hat demonstrating on a bed and talking about fitness .,He is talking about fitness as he lays on his back to demonstrate crunches by doing actions with his arms .,NA,Yes,"The second event describes an action being demonstrated by the man on the bed, so it is likely that the second event occurs after the first, as the man is already on the bed and talking about fitness before he starts demonstrating the crunches."
121,The individual squeezes the lemons ' juice into a mug using a tool .,The individual mixes some water into the mug .,NA,Yes,The first event (squeezing lemon juice into the mug) must come before the second event (mixing water into the mug) in the process of making lemonade.
122,A woman sits on front a red shoe .,"Next , the woman puts the shoe on the table and continues talking .",NA,Yes,"The order of the events implies that the woman sits on the shoe first, and then puts it on the table, so Event 1 precedes Event 2."
123,"There are two men connected to the large rock wall , one is higher up on the rock and the other one is on the ground and when the man that is higher repels very quickly , the man on the ground quickly gets lifted from the ground but not all the way up the rock wall .","A man is tied to the top of a rock wall and he quickly repels and the words "" clean big falls ! "" appear on the screen .",NA,Yes,"The man on the ground getting lifted from the ground in Event 1 is likely the result of the man repelling quickly in that event. Event 2 seems to be a continuation of the same activity, with the man at the top of the rock wall repelling and the words 'clean big falls!' appearing on the screen, suggesting that Event 2 occurs after Event 1."
124,"A lady in short hair , wearing an orange top is standing by the kitchen counter , on the counter there are black pan , mayo , foil , plate , bread , knife .","She placed the bread on the plate , cut it and half , she is sitting on the green chair and started eating her sandwich .",NA,Yes,"Event 1 describes the initial state of the kitchen counter, and Event 2 describes the action of the lady preparing and eating a sandwich, which likely occurred after she prepared the ingredients and plate in Event 1."
125,We see the man talking and hug his dog .,We see a landscape in the desert .,NA,No,"There is no apparent connection or chronology between the man talking and hugging his dog, and seeing a landscape in the desert, which are likely unrelated events taking place in different locations."
126,A group of people get off of a yellow school bus with life rafts around their neck and enter a foliage filled area leading to a body of water .,  The man continues to talk to the camera intersperses with images of the people having fun at the water event .,NA,Yes,"The people getting off the bus and entering the foliage likely precede the water event, which is implied to be the 'fun at the water event' described in the second event, as it is likely that they will participate in the water activity."
127,"Another man is also standing outdoors and he also swings the axe and chops a piece of wood and the wood piece gets stuck onto his axe , he removes the wood from the axe , hits it again and it gets stuck once more and he walks out of view from the camera .","A man is standing outdoors wearing an orange tanktop and green shorts , holding an axe and then he swings it over his head and chops a piece of wood .",NA,Yes,"The events are likely to have a temporal relationship because the description in Event 1 implies that the man is continuing to chop wood with the axe, and the second event appears to be a continuation of the action of chopping wood, where the man is holding the axe and swinging it over his head."
128,There 's a small boy snowboarding down the slope .,The young snowboarder continues to go down the mountain slope steadily .,NA,Yes,"The second event implies that the first event occurred first, as the 'young snowboarder' in event 2 is continuing to go down the mountain slope, suggesting that they were already snowboarding in event 1."
129,She slowly places the lens into her eyes .,A young woman is pulling back both of her eyelids open with her finger .,NA,Yes,"The event of pulling back both eyelids open with her finger likely precedes the event of placing the lens into her eyes, as you typically need to open your eyes before putting in contact lenses."
130,A guy squats on ice next to a plant .,The guy brings a fish from the ice which is attached to the string .,NA,Yes,"The event of squatting on the ice suggests that the guy has caught a fish, and then brings it back to the ice, as described in event 2. The order of the events is likely to be squatting on ice first, then bringing the fish."
131,A close up shot of one of the women begins as she 's talking and the banner indicates she 's a shuffleboard player by the name of FRIEDA GALLAWAY .,The women are now the focus and they are playing at a shuffleboard taking turns hitting the disc .,NA,Yes,"The first event likely takes place before the second, as it introduces Frieda Gallaway and suggests a beginning of a sequence, and the second event appears to be the actual gameplay."
132,"The winner smiles , flexes his two arms , stands up , shows his arm muscles and he sits down on another table .","A black screen appears and the white words on it read "" ARM WRESTLING MATCH",NA,Yes,"The arm wrestling match must have taken place before the winner can smile, flex, stand up, show his arm muscles, and sit down on another table."
133,He resumes mopping the living room .,The mop is wet and he uses it to clean the living room .,NA,Yes,"The second event (using the mop to clean the living room) is likely to happen after the first event (resuming mopping the living room), as the act of resuming implies that the activity of mopping had been paused or interrupted."
134,A man is water skiing very fast .,An old black and white video is shown before cutting to several clips of boats being controlled and driven through the water .,NA,Yes,"It is likely that the man is water skiing in one of the clips shown in the video, so the events are temporally related, with Event 2 (the video being shown) coming before Event 1 (the man water skiing)."
135,"A counter top with lemons and ingredients in small bowls is shown , with several individuals standing by the counter .",The individual rearranges the items on the counter top .,NA,Yes,"The presence of lemons and ingredients in small bowls suggests that some preparation or cooking is taking place, and the rearrangement of the items is likely a continuation of that process, implying a temporal relationship between the two events."
136,A baby boy 's head floats up from water .,"Mothers grab their babies to come up for air , and a baby breathes as he looks at the camera .",NA,Yes,"It is likely that Event 1 occurs before Event 2, as a baby needs to first lift its head from the water before the mother grabs it and brings it up for air."
137,They pass by other people on kayaks as they sail along .,Then they get off the kayaks and stand on the river banks to look over the river .,NA,Yes,"The kayakers cannot stand on the river banks if they are still in their kayaks, so it is likely that event 1 (passing by other people on kayaks) precedes event 2 (getting off the kayaks and standing on the river banks)."
138,"Another man is also standing outdoors and he also swings the axe and chops a piece of wood and the wood piece gets stuck onto his axe , he removes the wood from the axe , hits it again and it gets stuck once more and he walks out of view from the camera .",The camera man then walks over to the cut pieces of wood and the outro screen comes on with scrolling words of the name of the men who were chopping the wood .,NA,Yes,"The camera man's action in walking over to the cut pieces of wood suggests that Event 2 occurs after Event 1, as the camera man is likely capturing footage of the scene after the chopping has taken place."
139,A woman in a purple shirt is standing in a yard .,The dogs are playing with a frisbee .,NA,No,"There is no obvious or necessary temporal relationship between the woman standing in a yard and the dogs playing with a frisbee. They could have occurred at the same time, but there is no reason to believe that one must precede the other."
140,"After , other dancers perform break dance .",Young boys dance break dance spinning and flipping on the floor .,NA,Yes,"The phrase 'After' explicitly indicates that one event follows the other, making a temporal relationship likely."
141,"Two men are in a weight room , one is sitting in a chair , and the other is standing on a mat about to jerk the bar .","After him , a shirtless man tries to lift it but he ca n't get it off the ground either .",NA,Yes,"The second event describes the same activity as the first event, with the first event setting the scene and the second event showing the outcome or consequence of that event, specifically the attempt to lift the bar but failing."
142,A man is kneeling on the ground shining a shoe .,A man in white walks down the sidewalk .,NA,No,"There is no clear causal or sequential relationship between the two events. Shining a shoe is an action that can be performed at any time, and it's not necessarily related to the man walking down the sidewalk."
143,We see a recap of the man 's performance .,We see a man throw his open legs around .,NA,Yes,"It is likely that the recap of the man's performance occurs after the man throws his legs open, as a recap typically summarizes the outcome of an event, and throwing one's legs open is an action that happens during the event being recapped."
144,The boys then begin to ride their skateboards on the road and now there 's a 4th boy who has also joined them as they continue riding down the road and filming themselves while taking turns holding the stick with the camera attached to it .,A third boy appears as they pass him and he is also wearing a helmet .,NA,Yes,"The event 'a third boy appears' is likely to happen after the event 'a 4th boy who has also joined them', as it is unlikely for the third boy to appear before the 4th boy joins them."
145,A man takes picture to the blindfold woman .,A man spins a blindfold woman holding a stick who is on front a piñata .,NA,Yes,"The act of taking a picture of the blindfolded woman likely occurs before she is spun around, as it is unlikely that the man would take a picture after the blindfolded woman has been spun around and possibly fallen over."
146,A field of purple flowers is shown in an image .,The people rest in lawn chairs outside the cabin after they are done .,NA,No,The events seem unrelated and don't appear to have a direct causal or temporal connection.
147,He continues speaking while holding the bow and shows how to aim the bow in various shots .,A man is seen speaking to the camera followed by him holding a bow and shows off it 's specs .,NA,Yes,"The man is holding the bow after speaking to the camera, suggesting that he finishes speaking before holding the bow."
148,She laughs as the insertion is completed .,a man is cleaning the nose area of a girl sitting in a chair .,NA,Yes,"The insertion must be completed before she can laugh, suggesting a causal relationship between the two events."
149,  A man talks to a camera inside of a room while holding many white frisbees in his hand .,  The camera pans out to reveal a dog standing in the room with the man with a white frisbee in its mouth .,NA,Yes,"The camera panning out to reveal the dog with a white frisbee in its mouth is likely an action that occurs after the man talks to the camera and holds the frisbees, suggesting a temporal relationship."
150,The camera zooms out and a yellow frame appears .,  Justin Beiber is playing the guitar with the youtube link below .,NA,No,"There is no apparent connection between the appearance of a yellow frame and Justin Bieber playing the guitar. They appear to be unrelated events, possibly from different contexts or scenarios."
151,The first boy then comes back and continues playing the drums and the video continues to toggle back in forth between the two .,A young Asian boy is sitting behind a trap - set smiling frantically in participation of his performance .,NA,Yes,"The first event describes the boy returning and continuing to play the drums, which implies that the second event is happening before this, i.e., the boy is sitting behind the trap set and smiling before he starts playing the drums again."
152,The instructors are helping and teaching the young students to begin snowboarding and teaching them various steps .,There are some adults helping small children get ready with their snowboarding equipment and gear .,NA,Yes,"It is likely that the young students, who are just starting to learn snowboarding, need to get their equipment and gear ready, which is what the adults in Event 2 are helping them with, before the instructors in Event 1 can start teaching them the various steps of snowboarding."
153,We see more kids and people flip through .,A man falls mid flip .,NA,Yes,"The person falling mid-flip implies that there was a previous action of flipping, which matches with the event of people flipping in the first summary."
154,"The black outro screen has a logo and blue and red words that read "" Wear your helmet , and skate safe !",A black intro screen with a logo and words appear in red and white and black .,NA,No,"It appears that the two screens are intro and outro screens, possibly from a video, but it's unclear if the outro screen logically follows the intro screen in the original context, as it could be a separate sequence or even a different part of the video."
155,She adds gel and begins to start braiding the hair .,She begins to part the woman 's hair and then gives the information of the products that you would need in order to do it .,NA,Yes,"The event of adding gel is likely to happen after the hair is parted, so the order of the events makes sense chronologically."
156,More people step up to take their turns fencing while also showing people on the side clapping .,Two people are then seen fencing against one another while people cheer on the sides .,NA,Yes,"The people stepping up to take their turns fencing in Event 1 is likely the preparation for the actual fencing bout described in Event 2, where the two people are fencing against each other."
157,He waves his hand up in the air while his throw is shown again in slow motion and the audience reacting .,He runs down the track and throws the pole with the audience cheering and watch .,NA,Yes,"The event summary 1 likely describes the moment of the successful throw, which precedes the audience's reaction, which is described in event summary 2."
158,The individual rearranges the items on the counter top .,The individual puts some of the ingredients in small bowls into the mug .,NA,Yes,"The rearrangement of items on the counter top may have occurred before or during the process of putting ingredients into bowls, but it is likely that the rearrangement occurred before the ingredients were placed into bowls."
159,  A young woman walks onto a gymnasium floor and begins performing a gymnastic baton routine in a gymnastic outfit .,"  The woman drops the baton , retrieves it , and continues to dance through to the end of the routine when she leaves the gymnasium floor .",NA,Yes,"The woman dropping the baton and then retrieving it is an interruption in her routine, so it is likely that Event 1 precedes Event 2, and then Event 2 happens as a continuation of the original routine."
160,"She moved to the stove , the black pan is on the stove , she put the butter using a bread knife , covered the kettle with foil , placed the bread on the pan and press it using the kettle with foil , she stood beside the stove while she waits , then turn over the bread , press the kettle with foil on it .","A lady in short hair , wearing an orange top is standing by the kitchen counter , on the counter there are black pan , mayo , foil , plate , bread , knife .",NA,Yes,"Event 1 is a sequence of actions that take place over time, and Event 2 is a snapshot of the same scene. The sequence of actions in Event 1 can only occur in the order described if they occur over time, and the final state of the scene matches the one described in Event 2. This suggests that Event 1 is the narrative of what happened before the snapshot in Event 2."
161,The man finishes cutting the claws and pets the cat .,A cat sits on the lap of a man .,NA,Yes,"The man must have finished cutting the cat's claws before petting the cat, as the act of cutting the claws is likely to be a necessary step before the act of petting the cat."
162,The lady puts pins in her hair on the side .,The lady rinses her face in her hands   with water .,NA,No,"The events appear to be unrelated and do not necessarily occur in a specific order, as someone could put pins in their hair at any time and then rinse their face, or vice versa."
163,  The man stops near the camera and starts talking again .,  The man walks to the grass and stands on the skateboard in the grass .,NA,Yes,"It seems likely that the man stopped near the camera and started talking before he walked to the grass and stood on the skateboard, as this sequence of events makes more sense in terms of spatial and temporal logic."
164,The same various people are shown speaking while he continues to throw the shot put down the field with a huge amount of strength .,Various people speak to the camera as the athlete is shown again making more throws .,NA,Yes,"The second event mentions 'making more throws', implying that the athlete is throwing the shot put multiple times, and the first event shows the athlete throwing the shot put 'with a huge amount of strength', suggesting that the throws in the second event are a continuation of the first event."
165,The two children return to playing with the house .,The two children return to playing with the slide .,NA,Yes,"It is likely that the children played with something else before moving to the slide, so the events have a clear temporal relationship where Event 1 occurs before Event 2."
166,The view then returns to the boys skateboarding together again as they pass homes on each sides of the road and they continue to pass the stick to one another to take turns taking the video .,The boys then begin to ride their skateboards on the road and now there 's a 4th boy who has also joined them as they continue riding down the road and filming themselves while taking turns holding the stick with the camera attached to it .,NA,Yes,"Event 1 describes the boys skateboarding together and passing the camera to take turns taking video, and Event 2 describes the boys skateboarding with a new member added to the group, continuing to ride and film themselves. The 'then' in Event 2 suggests that Event 1 has already occurred, indicating a temporal relationship."
167,  The man and the woman begin to dance on a sidewalk in front of a small crowd of people gathered around them before ending the dance and collecting tips in a black top hat .,A man adjusts a radio while a woman stands in a ballroom dance pose preparing for a dance .,NA,Yes,"The woman preparing for a dance in Event 2 is likely preparing for the dance mentioned in Event 1, and the man adjusting the radio could be adjusting the music for their dance."
168,Then the master leaves and the three students demonstrate their coordinated karate moves .,After she leaves the master comes on stage along with three other students .,NA,Yes,"The word 'then' in event 1 indicates that it occurs after the master leaves, and the word 'after' in event 2 indicates that it occurs after she leaves, so the two events have a clear temporal relationship."
169,There 's a group of adults and kids kayaking through the river .,They pass by other people on kayaks as they sail along .,NA,Yes,"The second event is describing the same group of people as in the first event, so it must occur after the initial kayaking event."
170,"Kids are lining up , they are holding flags , a female kid dive into water from the edge of the diving board , a woman is hugging the man as they jumped to the pool .",A woman in blue swimsuit is standing at diving board then she walks towards the edge of the board bounce and jumped to the pool .,NA,Yes,"Event 1 appears to describe a scene where a woman is participating in a diving competition, and Event 2 is a closer description of her actions as she gets ready to dive. The details in Event 1, such as the kids holding flags and the woman hugging the man, suggest a larger event or celebration, which is likely to be before the actual diving takes place, as described in Event 2."
171,The instructors are helping and teaching the young students to begin snowboarding and teaching them various steps .,The young snowboarders show off their talent as they go down the slopes .,NA,Yes,"It is likely that the young students are taught how to snowboard in Event 1, and then they are able to show off their talent in Event 2, suggesting a cause-and-effect or before-and-after relationship."
172,"Another girl in a black shirt hops around , too .",They drink some ICEE 's and walk away .,NA,No,"There is no inherent connection between the actions of one person hopping around and others drinking ICEEs, so it's unclear which event comes first."
173,"He steps in the first time , holding the bowling ball in his right hand and aims for the pins and hits a strike .",He hits a strike again for the second time in a row .,NA,Yes,"The second event (he hits a strike again for the second time in a row) implies that he has already hit a strike previously, which is described in the first event (he hits a strike). This suggests a causal and temporal relationship between the two events."
174,He puts the sandwich into a plastic Tupperware box .,A man is standing in a kitchen making a sandwich .,NA,Yes,"The second event, the man making a sandwich, must occur before the first event, putting the sandwich in a Tupperware box."
175,"First she irons her shirt , then she irons her folded red sweater .",This little baby is shown pretending to iron her clothes .,NA,No,"The second event is a hypothetical scenario showing a baby pretending to iron clothes, whereas the first two events describe an actual person ironing her shirt and sweater, so they cannot have a temporal relationship."
176,The man repeatedly runs down the track and throws the javelin .,We see 86 m in the upper right corner of the screen .,NA,Yes,"The presence of the distance (86 m) in the upper right corner of the screen likely indicates that the man's run and throw have resulted in a measurement of distance achieved, which suggests that Event 1 precedes Event 2."
177,  The scene fades to black .,The camera zooms out and a yellow frame appears .,NA,Yes,"The scene fades to black is likely the precursor to the camera zooming out and the yellow frame appearing, as the black screen would need to exist before the camera can zoom out and the frame appears."
178,"He wins a final game , his opponent in a neck brace .",The man is shown interviewing numerous different people while talking about the drink .,NA,No,"The fact that the man is wearing a neck brace in Event 1 does not necessarily mean he got the neck injury during the game, and the fact that he is interviewing people in Event 2 does not imply a connection to the game or the injury."
179,We see the man shake hands and hug people   and sit down .,We see a man throw his open legs around .,NA,Yes,"The events suggest a social gathering or meeting, and it is likely that the man shakes hands, hugs people, and sits down before he throws his legs open around something, which implies sitting on something, such as a couch or chair."
180,A woman is in a room talking to the camera .,"We then see her melting dark chocolate in a double boiler before applying it to the sandwich , and grilling it .",NA,Yes,"The woman's appearance in the room talking to the camera likely precedes her actions in the kitchen, as it is likely that the conversation comes before the preparation of the sandwich."
181,People are sitting under the bridge watching .,A man in a yellow shirt is standing watching .,NA,No,There is no indication that the man in a yellow shirt is present during the time when people are sitting under the bridge watching. It is possible that the man arrives or leaves after the people have finished watching.
182,A large group of people are seen standing around a city center waiting for people to arrive .,Girls dancing are seen walking through the parade as other people watch on the side .,NA,Yes,"The people waiting in the city center likely have come to watch the parade, and the girls dancing in the parade would likely arrive after the people have gathered to watch."
183,Two professional wrestlers climb silver ladders .,A masked wrestler hits a unmasked wrestler on his shoulder .,NA,No,"There is no clear causal or temporal relationship between the two events. Climbing a ladder does not necessarily lead to hitting someone on the shoulder, and vice versa."
184,"A man talks for a brief moment , a black screen appears with some foreign letters on it , then a woman is shown getting most of her hair braided by another woman , curled , teased , and then hair sprayed into a style .","A special effect screen appears with a green heart that is made to look like it 's beating and has a white clip art scissors in the middle of it and the gray words "" PARIKMAXER TV "" under the heart .",NA,No,"The events appear to be unrelated and seem to be describing different TV or video content. The first event describes a hair styling scene, while the second event describes a special effect screen with text."
185,We see a man and a boy playing in the sand .,The   man fills he bucket and dumps it out .,NA,Yes,"The man filling the bucket must happen before he can dump it out, as the contents of the bucket must be filled before it can be emptied."
186,A woman is seen pumping water out of a machine while another wheel kneels down in front and washes clothes .,The people speak back and fourth to one another while the camera pans around and watches them work .,NA,Yes,"The woman pumping water and the wheel washing clothes seem to be part of the same activity, such as doing laundry. The description of people speaking and the camera panning around implies that this is being filmed, which likely happens after the laundry process is complete, so it is likely that Event 1 precedes Event 2."
187,"The man then picks up a small container and words on the screen appear saying that it 's "" vauhti violet glider "" and when he removes the content it looks like a purple bar of wax .",The man then takes the iron straight to the fabric and begins to glide the iron over the material and the words on the screen indicate that it 's to melt the wax into the skin using low temperature to avoid burning the skin .,NA,Yes,"The man picks up a small container with wax and then uses the iron to melt it into the skin, indicating that the first event is a preparation step before the second event."
188,We fade in from black as the man talks .,The camera zooms out on the man playing the accordion .,NA,Yes,"The camera zooming out suggests that the scene is being captured by a camera, which is likely to be after the man starts talking."
189,"A man is washing his soapy hands in a sink while the water is running and as the timer is counting down on the right , he rinses his hands at the 20 second mark then dries them off with a brown paper towel .","A black screen appears and green words scroll from the bottom to the top and stop when it fills the screen and say 's "" NDA&CS Food & Drug Protection Division "" and there 's a circular logo in the middle .",NA,No,The events seem to be unrelated and do not appear to have any logical or causal connection in time.
190,Two young people are playing pairs tennis indoors while people watch behind them .,The camera returns to show the first pair of players .,NA,Yes,"The second event is likely a continuation of the first, as the camera returns to show the same pair of players, implying that the game is still ongoing or has just resumed after a pause."
191,A guy shakes hand with a player and gives him an animal trophy .,A woman smiles and talks outside .,NA,No,"There is no clear connection between the two events. The handshake and trophy-giving event could be unrelated to the woman's smile and conversation outside, and vice versa."
192,The tattoo artist glues the design onto the arm of a woman .,The cups of ink are nearby .,NA,Yes,"The cups of ink must be used by the tattoo artist before gluing the design onto the woman's arm, implying that the tattoo artist has already prepared the ink before starting the tattooing process."
193,Tips and steps appear and a man in a red apron begins to demonstrate each step onto a canvas while he 's using his paint brush and in his right hand and holding his palette and paint i his left hand .,"The intro screen appears with the words Howcast , a flag banner with the words "" HOW TO PAINT WITH OILS "" appear and various people are show painting on canvases .",NA,Yes,"The events seem to describe a tutorial on how to paint with oils, and Event 1 appears to be the actual demonstration of the tutorial, which follows the introduction in Event 2."
194,The video ends with a special effect of them going backwards instead of forwards and one of the boys holds his hand up to show a shaka sign made with his left hand .,The view then returns to the boys skateboarding together again as they pass homes on each sides of the road and they continue to pass the stick to one another to take turns taking the video .,NA,Yes,"The first event is described as occurring at the 'end' of the video, implying that it occurs after the events described in the second event."
195,A male surfer shows off his skills with a board shaped like a snow sled as he is pulled by a jet - ski but stops to enter a hut on the beach in order to trade out with another surfer that is bald .,Then he comes to and back from the hut with a blow up whale floatie he tries to surf with .,NA,Yes,"The surfer leaves the hut in Event 1 to come back with a new board in Event 2, indicating that Event 1 occurs before Event 2."
196,She slowly places the lens into her eyes .,She blinks a few times making sure the lens is properly in place .,NA,Yes,The second event (blinking) is likely to occur after the first event (placing the lens into her eyes) as it is a common action to ensure the lens is properly in place.
197,"A man is tied to the top of a rock wall and he quickly repels and the words "" clean big falls ! "" appear on the screen .",Men tied up with safety gear are hanging from large rock walls and repelling very quickly either alone with other people on the same rock .,NA,Yes,"The man in Event 1 is likely being described in the same activity as the men in Event 2, specifically rock repelling. The mention of 'clean big falls' in Event 1 suggests that the event is describing a specific moment or experience within the activity of rock repelling, which is also described in Event 2."
198,We see the blue opening screen .,The man then puts on his gloves and dances a bit in the yard .,NA,No,The events seem to be unrelated and describe different activities that do not have a clear temporal connection.
199,A close up of a plane is seen followed by a woman sitting behind a desk and another speaking to the camera .,The woman continues speaking as well as showing shots of dogs being groomed .,NA,Yes,"The woman's continued speaking is likely a continuation of her previous speaking in Event 1, so it appears that Event 1 precedes Event 2."
200,There are some adults helping small children get ready with their snowboarding equipment and gear .,The small children are going on snowboarding lifts to begin their lessons .,NA,Yes,The children must first get ready with their equipment before they can go on the lifts to begin their lessons.
