Index,Text 1,Text 2,Relationship (HUMAN),Relationship (LLAMA)
121,The individual squeezes the lemons ' juice into a mug using a tool .,The individual mixes some water into the mug .,NA,Yes,The individual must squeeze the lemons' juice into the mug before they can mix water into it.
122,A woman sits on front a red shoe .,"Next , the woman puts the shoe on the table and continues talking .",NA,Yes,"The second event logically follows the first event, as the woman is holding the shoe and then puts it on the table, indicating a sequence of actions."
123,"There are two men connected to the large rock wall , one is higher up on the rock and the other one is on the ground and when the man that is higher repels very quickly , the man on the ground quickly gets lifted from the ground but not all the way up the rock wall .","A man is tied to the top of a rock wall and he quickly repels and the words "" clean big falls ! "" appear on the screen .",NA,Yes,"Event 1 describes the setup for the repelling activity, and Event 2 describes the actual repelling action that occurs as a result of the setup in Event 1."
124,"A lady in short hair , wearing an orange top is standing by the kitchen counter , on the counter there are black pan , mayo , foil , plate , bread , knife .","She placed the bread on the plate , cut it and half , she is sitting on the green chair and started eating her sandwich .",NA,Yes,"The second event describes the lady eating her sandwich, which implies that the events described in the first event (standing by the kitchen counter, placing bread on the plate, cutting it) must have occurred before she starts eating, establishing a temporal relationship between the two events."
125,We see the man talking and hug his dog .,We see a landscape in the desert .,NA,No,"The events seem to be unrelated and do not appear to be connected in time, as talking and hugging a dog is a personal activity that can occur anywhere, and a desert landscape is a geographic location that is not necessarily related to the actions described in Event 1."
126,A group of people get off of a yellow school bus with life rafts around their neck and enter a foliage filled area leading to a body of water .,  The man continues to talk to the camera intersperses with images of the people having fun at the water event .,NA,Yes,"The people getting off the yellow school bus with life rafts likely went to the water event, and the man talking to the camera and showing images of people having fun at the water event is likely describing or summarizing what happened after they arrived."
127,"Another man is also standing outdoors and he also swings the axe and chops a piece of wood and the wood piece gets stuck onto his axe , he removes the wood from the axe , hits it again and it gets stuck once more and he walks out of view from the camera .","A man is standing outdoors wearing an orange tanktop and green shorts , holding an axe and then he swings it over his head and chops a piece of wood .",NA,Yes,"The actions described in Event 1, such as chopping the wood and removing it from the axe, suggest that they are happening in sequence, and the event in Event 2, swinging the axe and chopping wood, is likely a continuation or part of the same action, making it likely that Event 2 occurs after Event 1."
128,There 's a small boy snowboarding down the slope .,The young snowboarder continues to go down the mountain slope steadily .,NA,Yes,"The second event is a continuation of the first event, implying that the boy is snowboarding down the mountain slope in a sequence, with the second event following the first."
129,She slowly places the lens into her eyes .,A young woman is pulling back both of her eyelids open with her finger .,NA,Yes,"It is likely that event 2 (pulling back both eyelids) occurs before event 1 (placing the lens into her eyes), as one would typically open their eyes before putting in contact lenses."
130,A guy squats on ice next to a plant .,The guy brings a fish from the ice which is attached to the string .,NA,Yes,"The guy must first squat on the ice (Event 1) and then bring the fish from the ice (Event 2), indicating a temporal relationship where Event 1 precedes Event 2."
131,A close up shot of one of the women begins as she 's talking and the banner indicates she 's a shuffleboard player by the name of FRIEDA GALLAWAY .,The women are now the focus and they are playing at a shuffleboard taking turns hitting the disc .,NA,Yes,"The first event appears to be a setup or introduction to the second event, which shows the shuffleboard game in progress, suggesting that the first event precedes the second."
132,"The winner smiles , flexes his two arms , stands up , shows his arm muscles and he sits down on another table .","A black screen appears and the white words on it read "" ARM WRESTLING MATCH",NA,Yes,"The arm wrestling match must have started before the winner can smile, flex his arms, stand up, show his arm muscles, and sit down, as these actions are likely part of the celebration of winning the match."
133,He resumes mopping the living room .,The mop is wet and he uses it to clean the living room .,NA,Yes,"The event 'The mop is wet' must occur before 'He resumes mopping the living room', as the mop needs to be wet before it can be used to clean the room."
134,A man is water skiing very fast .,An old black and white video is shown before cutting to several clips of boats being controlled and driven through the water .,NA,Yes,"The video is likely being shown to the audience, and the water skiing event is one of the clips being shown in the video, so the man water skiing is likely shown after the video is shown."
135,"A counter top with lemons and ingredients in small bowls is shown , with several individuals standing by the counter .",The individual rearranges the items on the counter top .,NA,Yes,"The first event sets the scene, showing the initial state of the counter, and the second event describes an action that occurs after the initial state is established."
136,A baby boy 's head floats up from water .,"Mothers grab their babies to come up for air , and a baby breathes as he looks at the camera .",NA,Yes,"The baby's head floating up from the water suggests that he was underwater, and the next event, mothers grabbing their babies to come up for air, implies that the babies were underwater and need to resurface. Therefore, event 1 likely precedes event 2."
137,They pass by other people on kayaks as they sail along .,Then they get off the kayaks and stand on the river banks to look over the river .,NA,Yes,The second event (getting off the kayaks) likely occurs after the first event (sailing along) as it describes an action that follows the completion of the sailing activity.
138,"Another man is also standing outdoors and he also swings the axe and chops a piece of wood and the wood piece gets stuck onto his axe , he removes the wood from the axe , hits it again and it gets stuck once more and he walks out of view from the camera .",The camera man then walks over to the cut pieces of wood and the outro screen comes on with scrolling words of the name of the men who were chopping the wood .,NA,Yes,"The camera man walking over to the cut pieces of wood suggests that they are taking place after the chopping activity has finished, which is described in Event 1, and is likely being documented or wrapped up in Event 2."
139,A woman in a purple shirt is standing in a yard .,The dogs are playing with a frisbee .,NA,No,"There is no inherent connection between the woman standing in the yard and the dogs playing with a frisbee, so it is unclear which event comes first or if they are related at all."
140,"After , other dancers perform break dance .",Young boys dance break dance spinning and flipping on the floor .,NA,Yes,"The phrase 'After' in event 1 implies that the first event occurs before the second event, suggesting a temporal relationship between the two events."
141,"Two men are in a weight room , one is sitting in a chair , and the other is standing on a mat about to jerk the bar .","After him , a shirtless man tries to lift it but he ca n't get it off the ground either .",NA,Yes,"The second event implies that the first event has already taken place, as the shirtless man is trying to lift the bar after someone else (the first man) has already tried and failed to lift it."
142,A man is kneeling on the ground shining a shoe .,A man in white walks down the sidewalk .,NA,No,"There is no apparent connection between the two events, and it is unclear which event occurred first or if they are related in any way."
143,We see a recap of the man 's performance .,We see a man throw his open legs around .,NA,Yes,"It is likely that the man throws his legs open during the performance, so the second event is a continuation of the first event."
144,The boys then begin to ride their skateboards on the road and now there 's a 4th boy who has also joined them as they continue riding down the road and filming themselves while taking turns holding the stick with the camera attached to it .,A third boy appears as they pass him and he is also wearing a helmet .,NA,Yes,"The third boy appears as the first group of boys are riding their skateboards, so the second event occurs after the first event."
145,A man takes picture to the blindfold woman .,A man spins a blindfold woman holding a stick who is on front a piñata .,NA,Yes,"It is likely that the man takes a picture of the blindfold woman after spinning her to hit the piñata, as the act of spinning the blindfold woman is a precursor to breaking the piñata, which is often captured in a photograph."
146,A field of purple flowers is shown in an image .,The people rest in lawn chairs outside the cabin after they are done .,NA,No,"There is no clear connection between the image of a field of purple flowers and people resting in lawn chairs outside a cabin, as they appear to be unrelated events."
147,He continues speaking while holding the bow and shows how to aim the bow in various shots .,A man is seen speaking to the camera followed by him holding a bow and shows off it 's specs .,NA,Yes,"The man is speaking while holding the bow in Event 1, which implies that he was speaking before he started holding the bow, and the camera cut to him holding the bow and showing off its specs in Event 2, so Event 1 precedes Event 2."
148,She laughs as the insertion is completed .,a man is cleaning the nose area of a girl sitting in a chair .,NA,Yes,"The insertion must be completed before she laughs, as laughing would not make sense before the event is finished."
149,  A man talks to a camera inside of a room while holding many white frisbees in his hand .,  The camera pans out to reveal a dog standing in the room with the man with a white frisbee in its mouth .,NA,Yes,"The camera panning out to reveal the dog with a white frisbee in its mouth is likely a continuation of the event where the man talks to the camera, and the dog enters the room."
150,The camera zooms out and a yellow frame appears .,  Justin Beiber is playing the guitar with the youtube link below .,NA,No,"The events seem unrelated, as a camera zooming out and a yellow frame appearing could occur in any context, and the presence of Justin Bieber playing the guitar with a YouTube link does not necessarily imply a connection to the camera zooming out and the yellow frame."
151,The first boy then comes back and continues playing the drums and the video continues to toggle back in forth between the two .,A young Asian boy is sitting behind a trap - set smiling frantically in participation of his performance .,NA,Yes,"The second event describes the boy's initial action, and the first event describes him continuing to play the drums, which implies that the first event occurs after the second."
152,The instructors are helping and teaching the young students to begin snowboarding and teaching them various steps .,There are some adults helping small children get ready with their snowboarding equipment and gear .,NA,Yes,"The adults helping the children get ready with their snowboarding equipment and gear likely precedes the instructors teaching the young students to begin snowboarding, as the children need to be prepared before they can start learning."
153,We see more kids and people flip through .,A man falls mid flip .,NA,Yes,"The event 'a man falls mid flip' implies that there was a flip event that occurred before the fall, which is described in event 1 as 'kids and people flip through'."
154,"The black outro screen has a logo and blue and red words that read "" Wear your helmet , and skate safe !",A black intro screen with a logo and words appear in red and white and black .,NA,Yes,"The intro screen typically appears before the outro screen, so it is likely that Event 2 precedes Event 1."
155,She adds gel and begins to start braiding the hair .,She begins to part the woman 's hair and then gives the information of the products that you would need in order to do it .,NA,Yes,"The event of parting the hair must occur before adding gel and starting to braid, as parting the hair is a necessary step in the hair-braiding process."
156,More people step up to take their turns fencing while also showing people on the side clapping .,Two people are then seen fencing against one another while people cheer on the sides .,NA,Yes,"The people stepping up to take their turns fencing in Event 1 likely precedes the fencing match between the two people in Event 2, as they need to take their turns to participate in the match."
157,He waves his hand up in the air while his throw is shown again in slow motion and the audience reacting .,He runs down the track and throws the pole with the audience cheering and watch .,NA,Yes,"The event 1 is describing the moment of the throw, which must occur after the action of running down the track described in event 2."
158,The individual rearranges the items on the counter top .,The individual puts some of the ingredients in small bowls into the mug .,NA,Yes,"The rearrangement of items on the counter top likely occurred before the individual puts some of the ingredients in small bowls into the mug, as one would typically prepare the ingredients before using them."
159,  A young woman walks onto a gymnasium floor and begins performing a gymnastic baton routine in a gymnastic outfit .,"  The woman drops the baton , retrieves it , and continues to dance through to the end of the routine when she leaves the gymnasium floor .",NA,Yes,"The woman's dropping the baton, retrieving it, and continuing the routine suggests that the first event (performing the gymnastic baton routine) is interrupted by the second event (dropping the baton), and then resumes afterwards."
160,"She moved to the stove , the black pan is on the stove , she put the butter using a bread knife , covered the kettle with foil , placed the bread on the pan and press it using the kettle with foil , she stood beside the stove while she waits , then turn over the bread , press the kettle with foil on it .","A lady in short hair , wearing an orange top is standing by the kitchen counter , on the counter there are black pan , mayo , foil , plate , bread , knife .",NA,Yes,"Event 1 describes the lady's actions in detail, which must have occurred before the snapshot in Event 2. The lady is standing by the stove, waiting, and then turns over the bread, which suggests that the actions in Event 1 are a sequence of events that occur before the state captured in Event 2."
161,The man finishes cutting the claws and pets the cat .,A cat sits on the lap of a man .,NA,Yes,"The man must finish cutting the cat's claws before he can pet the cat, implying a causal relationship and a temporal sequence."
162,The lady puts pins in her hair on the side .,The lady rinses her face in her hands   with water .,NA,No,"There is no apparent connection or logical sequence between the two events, and it is unclear how one would necessarily precede the other."
163,  The man stops near the camera and starts talking again .,  The man walks to the grass and stands on the skateboard in the grass .,NA,Yes,"The man's action of stopping near the camera suggests that he has just finished talking, and then he walks away to the grass and stands on the skateboard, so the events are likely to be consecutive."
164,The same various people are shown speaking while he continues to throw the shot put down the field with a huge amount of strength .,Various people speak to the camera as the athlete is shown again making more throws .,NA,Yes,"The athlete is shown making throws in both events, so it is likely that the second event is a continuation of the first, with the athlete continuing to throw the shot put."
165,The two children return to playing with the house .,The two children return to playing with the slide .,NA,Yes,"The children are likely playing with something else before moving to the house and then to the slide, so there is a temporal sequence."
166,The view then returns to the boys skateboarding together again as they pass homes on each sides of the road and they continue to pass the stick to one another to take turns taking the video .,The boys then begin to ride their skateboards on the road and now there 's a 4th boy who has also joined them as they continue riding down the road and filming themselves while taking turns holding the stick with the camera attached to it .,NA,Yes,"Event 2 is a continuation of Event 1, as it describes the boys continuing to ride their skateboards and film themselves, which is an activity they were already doing in Event 1."
167,  The man and the woman begin to dance on a sidewalk in front of a small crowd of people gathered around them before ending the dance and collecting tips in a black top hat .,A man adjusts a radio while a woman stands in a ballroom dance pose preparing for a dance .,NA,Yes,"It is likely that the events occur consecutively, with the couple adjusting the radio and preparing for a dance, and then performing the dance in front of the crowd and collecting tips."
168,Then the master leaves and the three students demonstrate their coordinated karate moves .,After she leaves the master comes on stage along with three other students .,NA,Yes,"The word 'after' in event 2 indicates that the master's departure precedes the demonstration by the three students, and the master's arrival on stage precedes the demonstration by the other three students."
169,There 's a group of adults and kids kayaking through the river .,They pass by other people on kayaks as they sail along .,NA,Yes,"Event 1 sets the scene, and event 2 is a continuation of the same scenario, describing an action that happens after the initial kayaking has begun."
170,"Kids are lining up , they are holding flags , a female kid dive into water from the edge of the diving board , a woman is hugging the man as they jumped to the pool .",A woman in blue swimsuit is standing at diving board then she walks towards the edge of the board bounce and jumped to the pool .,NA,Yes,"The description in Event 1 mentions a woman hugging a man as they jumped to the pool, which suggests that the event in Event 2 (the woman jumping from the diving board) is likely to occur after the event in Event 1 (the kids lining up, the female kid diving, and the woman hugging the man)."
171,The instructors are helping and teaching the young students to begin snowboarding and teaching them various steps .,The young snowboarders show off their talent as they go down the slopes .,NA,Yes,It is likely that the instructors teaching the young students is a prerequisite for the students to be able to show off their talent by going down the slopes.
172,"Another girl in a black shirt hops around , too .",They drink some ICEE 's and walk away .,NA,Yes,"It is likely that the girls drink the ICEE's before they walk away, and the description of another girl hopping around suggests that it may be the same group of girls, implying a temporal relationship between the two events."
173,"He steps in the first time , holding the bowling ball in his right hand and aims for the pins and hits a strike .",He hits a strike again for the second time in a row .,NA,Yes,"The second event mentions 'for the second time in a row', implying that the first event (hitting a strike) has already occurred, making the two events temporally related."
174,He puts the sandwich into a plastic Tupperware box .,A man is standing in a kitchen making a sandwich .,NA,Yes,"Event 1 is likely to occur after Event 2, as putting the sandwich in a container is typically done after the sandwich has been made."
175,"First she irons her shirt , then she irons her folded red sweater .",This little baby is shown pretending to iron her clothes .,NA,No,"The second event is about a baby pretending to iron clothes, which is an imaginative activity and does not necessarily involve actual ironing. The first event is about a person actually ironing clothes, so there is no temporal relationship between the two events."
176,The man repeatedly runs down the track and throws the javelin .,We see 86 m in the upper right corner of the screen .,NA,Yes,"The event of running down the track and throwing the javelin likely occurs before the measurement of 86m is displayed, as the measurement is likely a result of the javelin throw."
177,  The scene fades to black .,The camera zooms out and a yellow frame appears .,NA,Yes,"The scene fading to black is a common transition to the end of a scene, and the camera zooming out and a yellow frame appearing is a common way to signal the end of a movie or episode, so it is likely that Event 1 precedes Event 2."
178,"He wins a final game , his opponent in a neck brace .",The man is shown interviewing numerous different people while talking about the drink .,NA,No,"There is no clear connection between the two events, and it's unclear how the events are related."
179,We see the man shake hands and hug people   and sit down .,We see a man throw his open legs around .,NA,No,"The actions described in Event 1 (shaking hands, hugging, and sitting down) and Event 2 (throwing his legs around) appear to be unrelated and do not necessarily occur in a specific order."
180,A woman is in a room talking to the camera .,"We then see her melting dark chocolate in a double boiler before applying it to the sandwich , and grilling it .",NA,Yes,"The events suggest a cooking show or tutorial, and the second event (melting and grilling chocolate) likely occurs after the conversation with the camera, as it is a demonstration or preparation for the show."
181,People are sitting under the bridge watching .,A man in a yellow shirt is standing watching .,NA,No,"There is no indication that one event is a continuation or consequence of the other, and it is possible that they occur at the same time or in a different order."
182,A large group of people are seen standing around a city center waiting for people to arrive .,Girls dancing are seen walking through the parade as other people watch on the side .,NA,Yes,"It is likely that the people waiting in the city center are waiting for the parade to arrive, and the girls dancing are part of the parade, so Event 2 likely occurs after Event 1."
183,Two professional wrestlers climb silver ladders .,A masked wrestler hits a unmasked wrestler on his shoulder .,NA,No,"There is no clear logical connection between climbing a ladder and hitting someone, suggesting that these events are unrelated and could occur in any order."
184,"A man talks for a brief moment , a black screen appears with some foreign letters on it , then a woman is shown getting most of her hair braided by another woman , curled , teased , and then hair sprayed into a style .","A special effect screen appears with a green heart that is made to look like it 's beating and has a white clip art scissors in the middle of it and the gray words "" PARIKMAXER TV "" under the heart .",NA,Yes,"The black screen with foreign letters and the special effect screen with the green heart are likely to be part of a TV show or commercial, and the woman getting her hair styled is likely to be part of the content being shown on the TV, so the events are likely to occur in sequence."
185,We see a man and a boy playing in the sand .,The   man fills he bucket and dumps it out .,NA,Yes,"The man filling the bucket and dumping it out likely precedes the boy playing in the sand, as the boy would likely be playing with the sand that the man has prepared."
186,A woman is seen pumping water out of a machine while another wheel kneels down in front and washes clothes .,The people speak back and fourth to one another while the camera pans around and watches them work .,NA,Yes,"It is likely that the woman pumping water and the people washing clothes are the same event, and the second event is a description of the same scene, so they must be happening at the same time or in sequence."
187,"The man then picks up a small container and words on the screen appear saying that it 's "" vauhti violet glider "" and when he removes the content it looks like a purple bar of wax .",The man then takes the iron straight to the fabric and begins to glide the iron over the material and the words on the screen indicate that it 's to melt the wax into the skin using low temperature to avoid burning the skin .,NA,Yes,"The events are likely to be part of a single activity, such as waxing, and the second event must occur after the first event, as the man is using the wax to glide over the fabric."
188,We fade in from black as the man talks .,The camera zooms out on the man playing the accordion .,NA,Yes,"The camera zooming out implies that it is happening after the fade in from black, which shows the man talking."
189,"A man is washing his soapy hands in a sink while the water is running and as the timer is counting down on the right , he rinses his hands at the 20 second mark then dries them off with a brown paper towel .","A black screen appears and green words scroll from the bottom to the top and stop when it fills the screen and say 's "" NDA&CS Food & Drug Protection Division "" and there 's a circular logo in the middle .",NA,No,"The events appear to be unrelated and describe different activities in different contexts, with no apparent temporal connection between them."
190,Two young people are playing pairs tennis indoors while people watch behind them .,The camera returns to show the first pair of players .,NA,Yes,"The camera returning to show the first pair of players suggests that the camera has moved away from them at some point, which implies that the two events are sequential and the second event occurs after the first."
191,A guy shakes hand with a player and gives him an animal trophy .,A woman smiles and talks outside .,NA,No,"There is no obvious connection between the two events, and it is unclear how one event could logically lead to the other."
192,The tattoo artist glues the design onto the arm of a woman .,The cups of ink are nearby .,NA,Yes,"The tattoo artist must have prepared the ink and cups before gluing the design onto the arm, so event 2 likely precedes event 1."
193,Tips and steps appear and a man in a red apron begins to demonstrate each step onto a canvas while he 's using his paint brush and in his right hand and holding his palette and paint i his left hand .,"The intro screen appears with the words Howcast , a flag banner with the words "" HOW TO PAINT WITH OILS "" appear and various people are show painting on canvases .",NA,Yes,"The intro screen and flag banner appearing, followed by the demonstration of painting steps, suggests that the introduction is preceding the demonstration, making it likely that Event 1 occurs before Event 2."
194,The video ends with a special effect of them going backwards instead of forwards and one of the boys holds his hand up to show a shaka sign made with his left hand .,The view then returns to the boys skateboarding together again as they pass homes on each sides of the road and they continue to pass the stick to one another to take turns taking the video .,NA,Yes,"The video ends with the special effect and shaka sign in Event 1, and then the view returns to the boys skateboarding together again in Event 2, indicating that Event 1 precedes Event 2."
195,A male surfer shows off his skills with a board shaped like a snow sled as he is pulled by a jet - ski but stops to enter a hut on the beach in order to trade out with another surfer that is bald .,Then he comes to and back from the hut with a blow up whale floatie he tries to surf with .,NA,Yes,"The events are likely to be consecutive, as the first event describes the surfer entering the hut to trade with another surfer, and the second event describes the surfer coming back from the hut with a new item, suggesting a temporal connection between the two events."
196,She slowly places the lens into her eyes .,She blinks a few times making sure the lens is properly in place .,NA,Yes,It is likely that she places the lens into her eyes first and then blinks to ensure it is properly in place.
197,"A man is tied to the top of a rock wall and he quickly repels and the words "" clean big falls ! "" appear on the screen .",Men tied up with safety gear are hanging from large rock walls and repelling very quickly either alone with other people on the same rock .,NA,Yes,"The second event describes the same activity as the first event, and it is likely that the words 'clean big falls!' appear on the screen after the man has repelled from the rock wall in the first event."
198,We see the blue opening screen .,The man then puts on his gloves and dances a bit in the yard .,NA,No,"The events seem to be unrelated, and there is no logical connection between the blue opening screen and a person putting on gloves and dancing in a yard."
199,A close up of a plane is seen followed by a woman sitting behind a desk and another speaking to the camera .,The woman continues speaking as well as showing shots of dogs being groomed .,NA,Yes,"The woman's continued speaking suggests that the first event is a setup or introduction, and the second event is a continuation of the same scene or broadcast."
200,There are some adults helping small children get ready with their snowboarding equipment and gear .,The small children are going on snowboarding lifts to begin their lessons .,NA,Yes,It is likely that the children need to get ready with their snowboarding equipment and gear before they can go on the lifts to begin their lessons.
