Index,Text 1,Text 2,Relationship (HUMAN),Relationship (LLAMA)
122,A woman sits on front a red shoe .,"Next , the woman puts the shoe on the table and continues talking .",NA,Yes,"The second event (the woman putting the shoe on the table) is likely to occur after the first event (the woman sitting in front of the shoe), as the woman is taking an action with the shoe after initially sitting in front of it."
123,"There are two men connected to the large rock wall , one is higher up on the rock and the other one is on the ground and when the man that is higher repels very quickly , the man on the ground quickly gets lifted from the ground but not all the way up the rock wall .","A man is tied to the top of a rock wall and he quickly repels and the words "" clean big falls ! "" appear on the screen .",NA,Yes,"The second event is likely a continuation of the first event, as the man on the ground getting lifted up the rock wall in the first event would eventually reach the top, where he would be in the position described in the second event."
124,"A lady in short hair , wearing an orange top is standing by the kitchen counter , on the counter there are black pan , mayo , foil , plate , bread , knife .","She placed the bread on the plate , cut it and half , she is sitting on the green chair and started eating her sandwich .",NA,Yes,"Event 2 describes the lady eating her sandwich, which implies that the bread was placed on the plate, cut, and prepared before she started eating, which is described in Event 1."
125,We see the man talking and hug his dog .,We see a landscape in the desert .,NA,No,The two events appear to be unrelated and do not seem to have a causal or temporal connection.
126,A group of people get off of a yellow school bus with life rafts around their neck and enter a foliage filled area leading to a body of water .,  The man continues to talk to the camera intersperses with images of the people having fun at the water event .,NA,Yes,"The people getting off the bus and entering the foliage-filled area likely precedes the water event, as it seems to be the setup for the water activity."
127,"Another man is also standing outdoors and he also swings the axe and chops a piece of wood and the wood piece gets stuck onto his axe , he removes the wood from the axe , hits it again and it gets stuck once more and he walks out of view from the camera .","A man is standing outdoors wearing an orange tanktop and green shorts , holding an axe and then he swings it over his head and chops a piece of wood .",NA,Yes,"The second event describes the same action as the first event, but from a different angle or perspective. The second event likely occurs immediately after the first event, as the man is still standing outdoors and holding an axe."
128,There 's a small boy snowboarding down the slope .,The young snowboarder continues to go down the mountain slope steadily .,NA,Yes,"The second event is a continuation of the first event, as the boy is still snowboarding down the mountain after initially starting to do so."
129,She slowly places the lens into her eyes .,A young woman is pulling back both of her eyelids open with her finger .,NA,Yes,It is likely that the woman first pulls back her eyelids and then places the lens into her eyes.
130,A guy squats on ice next to a plant .,The guy brings a fish from the ice which is attached to the string .,NA,Yes,"The guy must first squat on the ice to fish, and then bring the fish from the ice."
131,A close up shot of one of the women begins as she 's talking and the banner indicates she 's a shuffleboard player by the name of FRIEDA GALLAWAY .,The women are now the focus and they are playing at a shuffleboard taking turns hitting the disc .,NA,Yes,"The first event appears to be a introduction or setup for the second event, which is the actual gameplay of shuffleboard. It is likely that the introduction occurs before the gameplay begins."
132,"The winner smiles , flexes his two arms , stands up , shows his arm muscles and he sits down on another table .","A black screen appears and the white words on it read "" ARM WRESTLING MATCH",NA,Yes,"The arm wrestling match must have taken place before the winner can smile, flex his arms, stand up, show his arm muscles, and sit down, as these actions are likely to be part of the post-match celebration."
133,He resumes mopping the living room .,The mop is wet and he uses it to clean the living room .,NA,Yes,"The event 'The mop is wet' must occur before the event 'He uses it to clean the living room', as the mop cannot be used to clean without being wet first."
134,A man is water skiing very fast .,An old black and white video is shown before cutting to several clips of boats being controlled and driven through the water .,NA,Yes,"The video shown before cutting to several clips of boats being controlled and driven through the water may include footage of water skiing, which is the activity described in Event 1, suggesting that Event 1 likely occurs before Event 2."
135,"A counter top with lemons and ingredients in small bowls is shown , with several individuals standing by the counter .",The individual rearranges the items on the counter top .,NA,Yes,"The individuals standing by the counter must be present before they can rearrange the items, so Event 1 likely precedes Event 2."
136,A baby boy 's head floats up from water .,"Mothers grab their babies to come up for air , and a baby breathes as he looks at the camera .",NA,Yes,"The baby's head floating up from the water suggests that the baby was underwater, and the mothers grabbing their babies to come up for air implies that the babies were underwater as well. Therefore, it is likely that Event 1 precedes Event 2."
137,They pass by other people on kayaks as they sail along .,Then they get off the kayaks and stand on the river banks to look over the river .,NA,Yes,"The sequence of events implies that the kayaking happens before getting off the kayaks and standing on the river banks, as one cannot stand on the river banks while still in the kayaks."
138,"Another man is also standing outdoors and he also swings the axe and chops a piece of wood and the wood piece gets stuck onto his axe , he removes the wood from the axe , hits it again and it gets stuck once more and he walks out of view from the camera .",The camera man then walks over to the cut pieces of wood and the outro screen comes on with scrolling words of the name of the men who were chopping the wood .,NA,Yes,"The camera man walking over to the cut pieces of wood and the outro screen coming on with scrolling words likely occurs after the man chopping the wood has walked out of view, as it is a natural sequence of events in a documentary or video production."
139,A woman in a purple shirt is standing in a yard .,The dogs are playing with a frisbee .,NA,No,There is no apparent causal or temporal connection between the woman standing in a yard and the dogs playing with a frisbee. They could be happening simultaneously or at different times.
140,"After , other dancers perform break dance .",Young boys dance break dance spinning and flipping on the floor .,NA,Yes,"The phrase 'After' in Event 1 implies that the event described in Event 1 occurs after the event described in Event 2, which is the performance of break dance by the young boys."
141,"Two men are in a weight room , one is sitting in a chair , and the other is standing on a mat about to jerk the bar .","After him , a shirtless man tries to lift it but he ca n't get it off the ground either .",NA,Yes,"The second event implies that the first event has already occurred, as the shirtless man is trying to lift the bar after the other man has already tried and failed."
142,A man is kneeling on the ground shining a shoe .,A man in white walks down the sidewalk .,NA,No,"There is no clear connection between the two events, and it is unclear which event occurs first or if they are related at all."
143,We see a recap of the man 's performance .,We see a man throw his open legs around .,NA,Yes,"The recap of the man's performance likely occurs after the man's performance, so the two events have a temporal relationship where Event 1 follows Event 2."
144,The boys then begin to ride their skateboards on the road and now there 's a 4th boy who has also joined them as they continue riding down the road and filming themselves while taking turns holding the stick with the camera attached to it .,A third boy appears as they pass him and he is also wearing a helmet .,NA,Yes,"The third boy appears as they pass him, which implies that the boys are moving and passing by him, which is only possible if they are riding their skateboards, as described in Event 1."
145,A man takes picture to the blindfold woman .,A man spins a blindfold woman holding a stick who is on front a piñata .,NA,Yes,"It is likely that the man takes a picture of the blindfolded woman before spinning her to break the piñata, as the order of these actions makes more sense in a typical piñata-breaking scenario."
146,A field of purple flowers is shown in an image .,The people rest in lawn chairs outside the cabin after they are done .,NA,No,"There is no apparent connection between the image of a field of purple flowers and people resting in lawn chairs outside a cabin, suggesting that the events are unrelated and do not have a temporal relationship."
147,He continues speaking while holding the bow and shows how to aim the bow in various shots .,A man is seen speaking to the camera followed by him holding a bow and shows off it 's specs .,NA,Yes,"The man is speaking to the camera, then he holds the bow and shows off its specs, so the speaking event precedes the bow-holding event."
148,She laughs as the insertion is completed .,a man is cleaning the nose area of a girl sitting in a chair .,NA,Yes,"The insertion is likely to be a medical procedure, and the girl sitting in a chair suggests that she may be receiving medical attention. The man cleaning the nose area is likely to be part of the procedure, and the girl laughing after the insertion is completed suggests that the procedure is now complete."
149,  A man talks to a camera inside of a room while holding many white frisbees in his hand .,  The camera pans out to reveal a dog standing in the room with the man with a white frisbee in its mouth .,NA,Yes,"The camera panning out to reveal the dog with a white frisbee in its mouth is likely a continuation of the scene where the man is talking to the camera and holding white frisbees, so the events are likely to occur in sequence."
150,The camera zooms out and a yellow frame appears .,  Justin Beiber is playing the guitar with the youtube link below .,NA,No,"There is no clear connection between the camera zooming out and a yellow frame appearing, and Justin Bieber playing the guitar. The events seem unrelated and do not imply a temporal relationship."
151,The first boy then comes back and continues playing the drums and the video continues to toggle back in forth between the two .,A young Asian boy is sitting behind a trap - set smiling frantically in participation of his performance .,NA,Yes,"The second event describes the boy sitting behind the trap set, which is likely a setup for the drumming performance described in the first event, suggesting that the second event precedes the first event."
152,The instructors are helping and teaching the young students to begin snowboarding and teaching them various steps .,There are some adults helping small children get ready with their snowboarding equipment and gear .,NA,Yes,"The instructors helping and teaching the young students to begin snowboarding (Event 1) likely occurs before the adults helping small children get ready with their snowboarding equipment and gear (Event 2), as the young students need to learn the steps before they can get ready with their equipment."
153,We see more kids and people flip through .,A man falls mid flip .,NA,Yes,"The man falling mid-flip implies that someone or something (the kids and people) was flipping before the man fell, so Event 1 likely precedes Event 2."
154,"The black outro screen has a logo and blue and red words that read "" Wear your helmet , and skate safe !",A black intro screen with a logo and words appear in red and white and black .,NA,Yes,"The intro screen typically precedes the outro screen, as it is common for a video or presentation to start with an intro screen and end with an outro screen."
155,She adds gel and begins to start braiding the hair .,She begins to part the woman 's hair and then gives the information of the products that you would need in order to do it .,NA,Yes,"The event of adding gel and starting to braid the hair must occur after the event of parting the hair, as parting the hair is a necessary step before braiding."
156,More people step up to take their turns fencing while also showing people on the side clapping .,Two people are then seen fencing against one another while people cheer on the sides .,NA,Yes,"The people stepping up to take their turns and showing people clapping suggests that the fencing match is about to start, and the second event describes the actual fencing match, so it is likely that the first event precedes the second."
157,He waves his hand up in the air while his throw is shown again in slow motion and the audience reacting .,He runs down the track and throws the pole with the audience cheering and watch .,NA,Yes,"The event described in Event 1 is likely a replay of the pole vault throw, which occurred during the event described in Event 2, where he runs down the track and throws the pole."
158,The individual rearranges the items on the counter top .,The individual puts some of the ingredients in small bowls into the mug .,NA,Yes,"The individual must rearrange the items on the counter top before putting some of the ingredients in small bowls into the mug, as the ingredients are likely to be on the counter top before being transferred to the bowls."
159,  A young woman walks onto a gymnasium floor and begins performing a gymnastic baton routine in a gymnastic outfit .,"  The woman drops the baton , retrieves it , and continues to dance through to the end of the routine when she leaves the gymnasium floor .",NA,Yes,"The woman's dropping the baton and retrieving it is a part of her gymnastic routine, which implies that Event 1 is a part of the sequence leading up to Event 2."
160,"She moved to the stove , the black pan is on the stove , she put the butter using a bread knife , covered the kettle with foil , placed the bread on the pan and press it using the kettle with foil , she stood beside the stove while she waits , then turn over the bread , press the kettle with foil on it .","A lady in short hair , wearing an orange top is standing by the kitchen counter , on the counter there are black pan , mayo , foil , plate , bread , knife .",NA,Yes,"The second event appears to be a snapshot of the situation after the actions described in the first event have taken place. The lady is standing by the stove, the pan is on the stove, and the bread is on the pan, which suggests that the actions described in the first event have already occurred."
161,The man finishes cutting the claws and pets the cat .,A cat sits on the lap of a man .,NA,Yes,"The man must finish cutting the cat's claws before he can pet the cat, so the order of the events is likely to be: cut the claws, then pet the cat."
162,The lady puts pins in her hair on the side .,The lady rinses her face in her hands   with water .,NA,No,"There is no logical or physical connection between putting pins in one's hair and rinsing one's face, making it unlikely that one event precedes the other."
163,  The man stops near the camera and starts talking again .,  The man walks to the grass and stands on the skateboard in the grass .,NA,Yes,"The man stops near the camera and starts talking again implies that he was previously moving or doing something, and then he walks to the grass and stands on the skateboard, so the events are likely to be consecutive."
164,The same various people are shown speaking while he continues to throw the shot put down the field with a huge amount of strength .,Various people speak to the camera as the athlete is shown again making more throws .,NA,Yes,"The second event is likely a continuation of the first event, as the athlete is shown making more throws, implying that the first event was a sequence of throws."
165,The two children return to playing with the house .,The two children return to playing with the slide .,NA,Yes,"The two events are likely to be part of a sequence, where the children play with the house and then move on to play with the slide."
166,The view then returns to the boys skateboarding together again as they pass homes on each sides of the road and they continue to pass the stick to one another to take turns taking the video .,The boys then begin to ride their skateboards on the road and now there 's a 4th boy who has also joined them as they continue riding down the road and filming themselves while taking turns holding the stick with the camera attached to it .,NA,Yes,"Event 1 describes the boys skateboarding and passing the camera to each other, which is a precursor to Event 2, where they continue skateboarding and filming themselves with the camera, including the addition of a new boy joining them."
167,  The man and the woman begin to dance on a sidewalk in front of a small crowd of people gathered around them before ending the dance and collecting tips in a black top hat .,A man adjusts a radio while a woman stands in a ballroom dance pose preparing for a dance .,NA,Yes,"The second event appears to be setting up for the dance described in the first event, as the woman is preparing for a dance and the man is adjusting a radio, which could be music for the dance."
168,Then the master leaves and the three students demonstrate their coordinated karate moves .,After she leaves the master comes on stage along with three other students .,NA,Yes,"The master leaves in Event 1, and then comes back on stage in Event 2, indicating a clear temporal sequence."
169,There 's a group of adults and kids kayaking through the river .,They pass by other people on kayaks as they sail along .,NA,Yes,"The second event is likely to occur after the first event, as the group is already kayaking through the river and then passes by other people on kayaks."
170,"Kids are lining up , they are holding flags , a female kid dive into water from the edge of the diving board , a woman is hugging the man as they jumped to the pool .",A woman in blue swimsuit is standing at diving board then she walks towards the edge of the board bounce and jumped to the pool .,NA,Yes,"The second event describes the same action as the first event, but in more detail. The woman in the blue swimsuit is likely the same person who is being hugged by the man in the first event, and the first event is describing the moment before the woman jumps into the pool."
171,The instructors are helping and teaching the young students to begin snowboarding and teaching them various steps .,The young snowboarders show off their talent as they go down the slopes .,NA,Yes,The young students must learn the steps and techniques before they can show off their talent by going down the slopes.
172,"Another girl in a black shirt hops around , too .",They drink some ICEE 's and walk away .,NA,Yes,"It is likely that the girls drink the ICEE's and then walk away, so the event of drinking ICEE's precedes the event of walking away."
173,"He steps in the first time , holding the bowling ball in his right hand and aims for the pins and hits a strike .",He hits a strike again for the second time in a row .,NA,Yes,"The second event describes the same person hitting a strike again, implying that the first event occurred before the second, as it is a consecutive strike."
174,He puts the sandwich into a plastic Tupperware box .,A man is standing in a kitchen making a sandwich .,NA,Yes,"The second event (making a sandwich) must occur before the first event (putting the sandwich into a plastic Tupperware box), as the sandwich must be made before it can be put away."
175,"First she irons her shirt , then she irons her folded red sweater .",This little baby is shown pretending to iron her clothes .,NA,No,"The second event is a picture of a baby pretending to iron clothes, which is not a real action, so it cannot be related to the first event which is a real action of ironing clothes."
176,The man repeatedly runs down the track and throws the javelin .,We see 86 m in the upper right corner of the screen .,NA,Yes,"The distance 86m is likely a measurement of the javelin throw, so it is likely that the javelin throw event (Event 1) occurred before the measurement was displayed (Event 2)."
177,  The scene fades to black .,The camera zooms out and a yellow frame appears .,NA,Yes,"The scene fading to black typically precedes the camera zooming out and a yellow frame appearing, as it is a common transition in film editing."
178,"He wins a final game , his opponent in a neck brace .",The man is shown interviewing numerous different people while talking about the drink .,NA,No,"There is no clear connection between winning a game and interviewing people, so it is unlikely that one event precedes the other."
179,We see the man shake hands and hug people   and sit down .,We see a man throw his open legs around .,NA,No,The actions described in the two events are unrelated and do not imply a causal or temporal relationship between them.
180,A woman is in a room talking to the camera .,"We then see her melting dark chocolate in a double boiler before applying it to the sandwich , and grilling it .",NA,Yes,"The woman's actions in Event 1 (talking to the camera) likely precede the actions in Event 2 (melting dark chocolate and grilling a sandwich), as it is unlikely that she would be grilling a sandwich while talking to the camera."
181,People are sitting under the bridge watching .,A man in a yellow shirt is standing watching .,NA,No,"There is no clear indication of a causal or temporal relationship between the two events. It is possible that the man in the yellow shirt arrives after the people have already been sitting under the bridge, or vice versa."
182,A large group of people are seen standing around a city center waiting for people to arrive .,Girls dancing are seen walking through the parade as other people watch on the side .,NA,Yes,"The people waiting in the city center are likely waiting for the parade to start, which would include the girls dancing, so the events are likely to occur in sequence."
183,Two professional wrestlers climb silver ladders .,A masked wrestler hits a unmasked wrestler on his shoulder .,NA,Yes,"The masked wrestler must climb the ladder before hitting the unmasked wrestler, as the ladder is a necessary part of the wrestling match."
184,"A man talks for a brief moment , a black screen appears with some foreign letters on it , then a woman is shown getting most of her hair braided by another woman , curled , teased , and then hair sprayed into a style .","A special effect screen appears with a green heart that is made to look like it 's beating and has a white clip art scissors in the middle of it and the gray words "" PARIKMAXER TV "" under the heart .",NA,Yes,"The black screen with foreign letters and the special effect screen with the green heart and scissors are likely part of a TV show or movie, and the scene with the woman getting her hair braided is likely a part of the show, so it is likely that the hair braiding scene comes after the screen transitions."
185,We see a man and a boy playing in the sand .,The   man fills he bucket and dumps it out .,NA,Yes,"The man filling the bucket and dumping it out is likely an action that precedes the man and boy playing in the sand, as the sand is being added to the sandpit."
186,A woman is seen pumping water out of a machine while another wheel kneels down in front and washes clothes .,The people speak back and fourth to one another while the camera pans around and watches them work .,NA,Yes,"The woman pumping water out of a machine and the person kneeling down to wash clothes suggests that the washing process is taking place, and the people speaking to each other while the camera pans around implies that they are engaged in a conversation while performing the task, which is likely to happen after the washing process has started."
187,"The man then picks up a small container and words on the screen appear saying that it 's "" vauhti violet glider "" and when he removes the content it looks like a purple bar of wax .",The man then takes the iron straight to the fabric and begins to glide the iron over the material and the words on the screen indicate that it 's to melt the wax into the skin using low temperature to avoid burning the skin .,NA,Yes,"The man's action of removing the content from the container and then using the iron to melt the wax into the skin suggests a clear sequence of events, with the first event occurring before the second."
188,We fade in from black as the man talks .,The camera zooms out on the man playing the accordion .,NA,Yes,"The camera zooming out on the man playing the accordion is likely to happen after the fade-in from black, as the fade-in is a common way to introduce a scene, and the camera zooming out is a common way to establish the setting or composition of the scene."
189,"A man is washing his soapy hands in a sink while the water is running and as the timer is counting down on the right , he rinses his hands at the 20 second mark then dries them off with a brown paper towel .","A black screen appears and green words scroll from the bottom to the top and stop when it fills the screen and say 's "" NDA&CS Food & Drug Protection Division "" and there 's a circular logo in the middle .",NA,No,"The events appear to be unrelated and are likely from different contexts. The first event is about a person washing their hands, while the second event is about a screen displaying text and a logo, which seems to be unrelated to hand washing."
190,Two young people are playing pairs tennis indoors while people watch behind them .,The camera returns to show the first pair of players .,NA,Yes,"The second event is likely a continuation of the first event, suggesting that the camera has cut away and then returned to the same scene."
191,A guy shakes hand with a player and gives him an animal trophy .,A woman smiles and talks outside .,NA,No,"There is no clear connection between the two events, and it is unclear what the relationship between the guy, the player, and the woman is, making it difficult to determine a temporal relationship."
192,The tattoo artist glues the design onto the arm of a woman .,The cups of ink are nearby .,NA,Yes,"The design must be glued onto the arm after the cups of ink are prepared, so Event 1 likely occurs after Event 2."
193,Tips and steps appear and a man in a red apron begins to demonstrate each step onto a canvas while he 's using his paint brush and in his right hand and holding his palette and paint i his left hand .,"The intro screen appears with the words Howcast , a flag banner with the words "" HOW TO PAINT WITH OILS "" appear and various people are show painting on canvases .",NA,Yes,"The intro screen and banner appear before the tutorial begins, and the man in the red apron is likely demonstrating the steps of painting with oils, so it is likely that Event 1 occurs after Event 2."
194,The video ends with a special effect of them going backwards instead of forwards and one of the boys holds his hand up to show a shaka sign made with his left hand .,The view then returns to the boys skateboarding together again as they pass homes on each sides of the road and they continue to pass the stick to one another to take turns taking the video .,NA,Yes,"The second event describes the boys continuing to skateboard after the special effect and shaka sign at the end of the video, indicating that Event 1 precedes Event 2."
195,A male surfer shows off his skills with a board shaped like a snow sled as he is pulled by a jet - ski but stops to enter a hut on the beach in order to trade out with another surfer that is bald .,Then he comes to and back from the hut with a blow up whale floatie he tries to surf with .,NA,Yes,"The surfer stops to enter the hut in Event 1, and then comes back from the hut in Event 2, indicating a temporal sequence where Event 1 precedes Event 2."
196,She slowly places the lens into her eyes .,She blinks a few times making sure the lens is properly in place .,NA,Yes,"The second event (blinking) is likely to occur after the first event (placing the lens into her eyes), as blinking is a natural action to ensure the lens is properly in place."
197,"A man is tied to the top of a rock wall and he quickly repels and the words "" clean big falls ! "" appear on the screen .",Men tied up with safety gear are hanging from large rock walls and repelling very quickly either alone with other people on the same rock .,NA,Yes,"The first event describes a specific instance of repelling, and the second event describes a general scenario where people are repelling. The first event likely occurred during the second event, as it is a specific instance of the activity described in the second event."
198,We see the blue opening screen .,The man then puts on his gloves and dances a bit in the yard .,NA,No,"There is no apparent connection between the blue opening screen and the man putting on gloves and dancing in the yard, suggesting that they are unrelated events."
199,A close up of a plane is seen followed by a woman sitting behind a desk and another speaking to the camera .,The woman continues speaking as well as showing shots of dogs being groomed .,NA,Yes,"The woman's continued speaking in Event 2 suggests that it is a continuation of the same scene or program as Event 1, implying a temporal relationship between the two events."
200,There are some adults helping small children get ready with their snowboarding equipment and gear .,The small children are going on snowboarding lifts to begin their lessons .,NA,Yes,The children must be helped to get ready with their equipment before they can go on the snowboarding lifts to begin their lessons.
